Mateusz Piotrowski 297zł uczciwy_człowiek
Rafał Kamiński 472zł rolnik
Jolanta Wojciechowska 730zł rolnik
Krzysztof Mazur 1157zł uczciwy_człowiek
Agnieszka Kwiatkowska 840zł górnik
Dorota Zielińska 362zł uczciwy_człowiek
Elżbieta Zielińska 623zł uczciwy_człowiek
Józef Kaczmarek 278zł górnik
Maciej Kowalczyk 1484zł górnik
Krystyna Wojciechowska 117zł rolnik
Tomasz Lewandowski 926zł górnik
Magdalena Grabowska 283zł górnik
Magdalena Grabowska 1034zł rolnik
Tadeusz Kwiatkowski 1251zł górnik
Ewa Wojciechowska 1007zł górnik
Jerzy Lewandowski 629zł rolnik
Janina Kowalczyk 312zł górnik
Joanna Nowak 1092zł górnik
Łukasz Lewandowski 301zł rolnik
Natalia Woźniak 1126zł uczciwy_człowiek
Ryszard Kowalski 1365zł rolnik
Józef Nowak 1497zł rolnik
Iwona Wójcik 1271zł górnik
Elżbieta Grabowska 644zł uczciwy_człowiek
Katarzyna Jankowska 634zł rolnik
Robert Szymański 170zł górnik
Irena Kowalczyk 250zł górnik
Dariusz Woźniak 1208zł uczciwy_człowiek
Mariusz Jankowski 352zł górnik
Zofia Kamińska 1061zł górnik
Wojciech Wójcik 1208zł rolnik
Adam Jankowski 1046zł górnik
Andrzej Krawczyk 1124zł rolnik
Helena Krawczyk 1029zł rolnik
Jan Szymański 1134zł górnik
Jerzy Szymański 541zł górnik
Zofia Kamińska 459zł górnik
Jadwiga Kaczmarek 739zł górnik
Beata Nowak 141zł górnik
Elżbieta Zielińska 966zł rolnik
Rafał Jankowski 671zł uczciwy_człowiek
Henryk Wiśniewski 1281zł uczciwy_człowiek
Jacek Piotrowski 440zł uczciwy_człowiek
Stanisław Lewandowski 1156zł rolnik
Magdalena Lewandowska 907zł rolnik
Mateusz Kwiatkowski 581zł górnik
Henryk Kaczmarek 940zł rolnik
Maria Nowak 1075zł rolnik
Karolina Mazur 873zł górnik
Monika Kowalska 804zł rolnik
Halina Wójcik 144zł uczciwy_człowiek
Irena Krawczyk 1048zł rolnik
Jan Szymański 672zł górnik
Danuta Wiśniewska 1257zł górnik
Grzegorz Kowalski 1223zł górnik
Grzegorz Kwiatkowski 1124zł górnik
Marek Jankowski 1229zł górnik
Grażyna Kozłowska 557zł rolnik
Monika Kowalska 1434zł uczciwy_człowiek
Marek Zieliński 310zł rolnik
Kamil Wojciechowski 1285zł rolnik
Ewa Wiśniewska 1369zł rolnik
Rafał Mazur 1095zł górnik
Monika Kaczmarek 162zł rolnik
Anna Mazur 334zł rolnik
Magdalena Piotrowska 289zł rolnik
Jakub Kowalski 1352zł górnik
Stanisław Woźniak 695zł rolnik
Elżbieta Szymańska 214zł rolnik
Danuta Grabowska 164zł górnik
Elżbieta Jankowska 1413zł uczciwy_człowiek
Jolanta Krawczyk 200zł rolnik
Agnieszka Kaczmarek 1296zł górnik
Kamil Jankowski 1015zł rolnik
Adam Nowak 1062zł rolnik
Zbigniew Dąbrowski 670zł uczciwy_człowiek
Dorota Kowalska 116zł uczciwy_człowiek
Małgorzata Wójcik 1330zł rolnik
Ewa Krawczyk 887zł rolnik
Ryszard Zieliński 1354zł rolnik
Jakub Szymański 840zł uczciwy_człowiek
Tomasz Kozłowski 356zł rolnik
Kamil Nowak 598zł rolnik
Marta Kowalczyk 797zł górnik
Marta Kwiatkowska 1241zł uczciwy_człowiek
Joanna Woźniak 123zł górnik
Michał Kozłowski 1446zł uczciwy_człowiek
Barbara Kaczmarek 1222zł uczciwy_człowiek
Piotr Kamiński 1107zł rolnik
Ewa Kwiatkowska 593zł uczciwy_człowiek
Beata Lewandowska 299zł rolnik
Piotr Mazur 1251zł uczciwy_człowiek
Natalia Piotrowska 1309zł uczciwy_człowiek
Ryszard Jankowski 462zł rolnik
Dariusz Lewandowski 384zł górnik
Krzysztof Piotrowski 250zł górnik
Grażyna Lewandowska 414zł rolnik
Wojciech Wiśniewski 1470zł rolnik
Tomasz Kowalczyk 316zł rolnik
Marianna Kozłowska 638zł górnik
Teresa Jankowska 348zł rolnik
Irena Mazur 1222zł rolnik
Andrzej Lewandowski 214zł górnik
Karolina Woźniak 1447zł górnik
Michał Kamiński 883zł rolnik
Monika Kozłowska 647zł górnik
Marek Kowalski 288zł uczciwy_człowiek
Joanna Kowalska 1281zł górnik
Kamil Kozłowski 604zł rolnik
Jolanta Kozłowska 598zł górnik
Robert Szymański 483zł rolnik
Zofia Wiśniewska 781zł uczciwy_człowiek
Krystyna Mazur 1181zł rolnik
Aleksandra Kowalska 811zł górnik
Mateusz Lewandowski 1415zł górnik
Teresa Piotrowska 812zł rolnik
Iwona Kowalczyk 188zł górnik
Kamil Grabowski 533zł rolnik
Grzegorz Kowalski 1451zł górnik
Adam Krawczyk 450zł uczciwy_człowiek
Marianna Kowalczyk 501zł uczciwy_człowiek
Aleksandra Wiśniewska 702zł uczciwy_człowiek
Marianna Kamińska 1429zł uczciwy_człowiek
Michał Piotrowski 1300zł górnik
Adam Krawczyk 980zł górnik
Adam Wojciechowski 1152zł uczciwy_człowiek
Maria Dąbrowska 1050zł rolnik
Maciej Kamiński 1241zł górnik
Henryk Dąbrowski 130zł rolnik
Michał Wiśniewski 197zł uczciwy_człowiek
Małgorzata Lewandowska 1006zł rolnik
Ryszard Grabowski 1289zł uczciwy_człowiek
Katarzyna Kaczmarek 481zł górnik
Paweł Nowak 286zł górnik
Irena Lewandowska 422zł uczciwy_człowiek
Maciej Kwiatkowski 1315zł rolnik
Elżbieta Dąbrowska 1048zł uczciwy_człowiek
Helena Mazur 1206zł rolnik
Mateusz Mazur 936zł rolnik
Michał Piotrowski 1416zł rolnik
Dariusz Wojciechowski 311zł górnik
Wojciech Szymański 1093zł uczciwy_człowiek
Grażyna Kozłowska 587zł górnik
Halina Kwiatkowska 1269zł uczciwy_człowiek
Irena Kozłowska 909zł uczciwy_człowiek
Małgorzata Wójcik 530zł uczciwy_człowiek
Kazimierz Zieliński 1090zł uczciwy_człowiek
Piotr Wójcik 806zł rolnik
Kazimierz Krawczyk 1371zł uczciwy_człowiek
Małgorzata Szymańska 175zł górnik
Marek Jankowski 103zł rolnik
Katarzyna Kozłowska 533zł uczciwy_człowiek
Agnieszka Wójcik 1495zł uczciwy_człowiek
Józef Jankowski 299zł rolnik
Dorota Kowalska 779zł rolnik
Tadeusz Kwiatkowski 1240zł rolnik
Natalia Zielińska 500zł górnik
Maciej Kowalski 578zł uczciwy_człowiek
Anna Wójcik 1387zł rolnik
Teresa Nowak 365zł rolnik
Józef Wójcik 481zł górnik
Andrzej Mazur 519zł górnik
Jerzy Dąbrowski 521zł rolnik
Dorota Mazur 1471zł rolnik
Tadeusz Wojciechowski 977zł rolnik
Jadwiga Kaczmarek 1024zł górnik
Rafał Wiśniewski 1431zł rolnik
Marianna Wójcik 1488zł uczciwy_człowiek
Beata Wojciechowska 1465zł uczciwy_człowiek
Janina Kwiatkowska 914zł uczciwy_człowiek
Zofia Wiśniewska 468zł uczciwy_człowiek
Barbara Wójcik 1265zł uczciwy_człowiek
Marta Grabowska 1378zł rolnik
Mateusz Piotrowski 1279zł górnik
Janina Zielińska 253zł górnik
Andrzej Woźniak 763zł uczciwy_człowiek
Ryszard Kozłowski 179zł uczciwy_człowiek
Janina Mazur 1045zł uczciwy_człowiek
Grzegorz Szymański 681zł rolnik
Jadwiga Kamińska 444zł górnik
Maciej Krawczyk 1002zł górnik
Jakub Krawczyk 526zł rolnik
Krystyna Woźniak 711zł uczciwy_człowiek
Tomasz Mazur 961zł górnik
Agnieszka Kaczmarek 229zł rolnik
Mariusz Kowalczyk 193zł rolnik
Grzegorz Lewandowski 836zł rolnik
Łukasz Szymański 1087zł rolnik
Zbigniew Kowalczyk 760zł uczciwy_człowiek
Barbara Wojciechowska 1460zł górnik
Robert Wojciechowski 203zł rolnik
Kamil Kowalski 627zł rolnik
Elżbieta Kaczmarek 354zł uczciwy_człowiek
Małgorzata Szymańska 705zł górnik
Paweł Zieliński 1493zł uczciwy_człowiek
Janina Kowalska 1415zł uczciwy_człowiek
Marek Lewandowski 861zł górnik
Jan Krawczyk 462zł uczciwy_człowiek
Grzegorz Kamiński 781zł uczciwy_człowiek
Jakub Lewandowski 464zł uczciwy_człowiek
Andrzej Kamiński 1066zł rolnik
Krystyna Kwiatkowska 1205zł uczciwy_człowiek
Mateusz Krawczyk 425zł górnik
Łukasz Kaczmarek 1155zł rolnik
Małgorzata Zielińska 475zł uczciwy_człowiek
Henryk Wójcik 885zł uczciwy_człowiek
Małgorzata Wiśniewska 1081zł rolnik
Małgorzata Lewandowska 1348zł rolnik
Barbara Nowak 894zł górnik
Henryk Lewandowski 210zł uczciwy_człowiek
Tomasz Wiśniewski 563zł uczciwy_człowiek
Tadeusz Nowak 611zł uczciwy_człowiek
Marianna Grabowska 643zł rolnik
Mateusz Lewandowski 1382zł rolnik
Dorota Jankowska 1257zł rolnik
Tomasz Jankowski 542zł uczciwy_człowiek
Józef Kwiatkowski 1271zł górnik
Maciej Kowalski 481zł rolnik
Łukasz Kamiński 1039zł uczciwy_człowiek
Dorota Kwiatkowska 648zł uczciwy_człowiek
Kamil Lewandowski 1065zł górnik
Zbigniew Wiśniewski 1346zł górnik
Robert Nowak 340zł górnik
Krystyna Kwiatkowska 845zł uczciwy_człowiek
Joanna Wojciechowska 950zł górnik
Halina Wójcik 763zł uczciwy_człowiek
Grażyna Szymańska 815zł górnik
Katarzyna Kamińska 736zł górnik
Robert Woźniak 843zł uczciwy_człowiek
Marcin Kowalski 1486zł górnik
Irena Piotrowska 1102zł rolnik
Mariusz Kamiński 1389zł górnik
Robert Szymański 764zł uczciwy_człowiek
Halina Zielińska 351zł uczciwy_człowiek
Ryszard Zieliński 746zł rolnik
Piotr Woźniak 443zł górnik
Jacek Kwiatkowski 665zł uczciwy_człowiek
Kazimierz Zieliński 945zł rolnik
Stanisław Kaczmarek 692zł rolnik
Maciej Kowalski 1378zł rolnik
Henryk Wojciechowski 373zł górnik
Anna Lewandowska 1112zł górnik
Mateusz Woźniak 799zł górnik
Helena Woźniak 760zł górnik
Krystyna Kwiatkowska 135zł rolnik
Józef Kowalski 886zł uczciwy_człowiek
Katarzyna Wojciechowska 1078zł uczciwy_człowiek
Jan Kowalski 1487zł uczciwy_człowiek
Jolanta Kaczmarek 427zł rolnik
Łukasz Szymański 1307zł uczciwy_człowiek
Jerzy Jankowski 629zł rolnik
Dariusz Zieliński 130zł górnik
Krystyna Wojciechowska 107zł górnik
Michał Wiśniewski 1488zł górnik
Jakub Kowalski 1068zł uczciwy_człowiek
Kazimierz Piotrowski 265zł górnik
Henryk Piotrowski 1177zł uczciwy_człowiek
Krystyna Szymańska 909zł uczciwy_człowiek
Katarzyna Kozłowska 336zł górnik
Henryk Woźniak 1082zł uczciwy_człowiek
Helena Nowak 1199zł rolnik
Jakub Lewandowski 630zł rolnik
Wojciech Wojciechowski 1155zł górnik
Maciej Jankowski 472zł rolnik
Józef Grabowski 1059zł górnik
Katarzyna Zielińska 991zł górnik
Iwona Wójcik 860zł uczciwy_człowiek
Zofia Kowalczyk 702zł górnik
Karolina Wojciechowska 536zł górnik
Monika Kowalska 948zł uczciwy_człowiek
Marta Woźniak 120zł uczciwy_człowiek
Aleksandra Grabowska 345zł uczciwy_człowiek
Anna Wojciechowska 1452zł górnik
Łukasz Krawczyk 554zł rolnik
Grażyna Kowalska 816zł górnik
Jan Kamiński 848zł rolnik
Marek Nowak 1089zł górnik
Andrzej Kozłowski 614zł uczciwy_człowiek
Adam Krawczyk 194zł górnik
Natalia Kwiatkowska 1272zł uczciwy_człowiek
Grażyna Mazur 1236zł uczciwy_człowiek
Teresa Dąbrowska 317zł uczciwy_człowiek
Maciej Nowak 139zł rolnik
Barbara Jankowska 810zł uczciwy_człowiek
Beata Wiśniewska 776zł górnik
Ryszard Lewandowski 560zł uczciwy_człowiek
Grzegorz Piotrowski 666zł górnik
Jacek Wojciechowski 759zł rolnik
Zofia Piotrowska 454zł górnik
Krystyna Woźniak 1065zł górnik
Jadwiga Wiśniewska 1085zł uczciwy_człowiek
Anna Kamińska 272zł rolnik
Ryszard Krawczyk 655zł uczciwy_człowiek
Agnieszka Kozłowska 899zł rolnik
Helena Wiśniewska 1141zł uczciwy_człowiek
Iwona Kwiatkowska 1320zł rolnik
Andrzej Szymański 1406zł uczciwy_człowiek
Barbara Grabowska 186zł uczciwy_człowiek
Dorota Krawczyk 814zł rolnik
Ryszard Mazur 634zł górnik
Helena Wiśniewska 1166zł rolnik
Piotr Kaczmarek 127zł uczciwy_człowiek
Marek Nowak 1101zł rolnik
Joanna Kozłowska 284zł uczciwy_człowiek
Jadwiga Kowalska 933zł uczciwy_człowiek
Jakub Woźniak 794zł rolnik
Rafał Lewandowski 530zł uczciwy_człowiek
Marta Grabowska 1021zł rolnik
Janina Dąbrowska 178zł rolnik
Grzegorz Wójcik 415zł uczciwy_człowiek
Henryk Jankowski 367zł rolnik
Andrzej Wiśniewski 779zł górnik
Robert Krawczyk 1059zł górnik
Jerzy Wójcik 384zł uczciwy_człowiek
Teresa Krawczyk 921zł uczciwy_człowiek
Agnieszka Kowalska 933zł rolnik
Halina Kowalska 146zł górnik
Janina Kaczmarek 682zł rolnik
Danuta Szymańska 1193zł rolnik
Agnieszka Nowak 466zł górnik
Iwona Wojciechowska 368zł górnik
Irena Dąbrowska 253zł rolnik
Marta Woźniak 253zł górnik
Jakub Kowalczyk 1083zł rolnik
Kazimierz Dąbrowski 1237zł górnik
Krzysztof Zieliński 239zł uczciwy_człowiek
Adam Dąbrowski 169zł górnik
Jan Mazur 438zł uczciwy_człowiek
Beata Lewandowska 153zł uczciwy_człowiek
Jakub Lewandowski 923zł uczciwy_człowiek
Joanna Kowalczyk 455zł uczciwy_człowiek
Grzegorz Kamiński 175zł górnik
Grażyna Grabowska 918zł górnik
Jerzy Wójcik 152zł rolnik
Dorota Kowalska 874zł uczciwy_człowiek
Zbigniew Kwiatkowski 234zł uczciwy_człowiek
Jerzy Kaczmarek 1493zł rolnik
Teresa Zielińska 337zł górnik
Marcin Nowak 925zł rolnik
Jadwiga Lewandowska 965zł rolnik
Dorota Jankowska 125zł uczciwy_człowiek
Teresa Zielińska 574zł uczciwy_człowiek
Maria Kowalska 1020zł uczciwy_człowiek
Grażyna Kwiatkowska 778zł rolnik
Jan Krawczyk 1488zł uczciwy_człowiek
Krzysztof Woźniak 1099zł górnik
Anna Lewandowska 1358zł rolnik
Jerzy Mazur 1009zł uczciwy_człowiek
Karolina Kowalczyk 809zł górnik
Mateusz Lewandowski 185zł górnik
Janina Kamińska 506zł górnik
Wojciech Lewandowski 1104zł uczciwy_człowiek
Monika Nowak 716zł górnik
Halina Wiśniewska 1489zł rolnik
Adam Wiśniewski 264zł górnik
Grzegorz Kamiński 540zł górnik
Jakub Nowak 686zł górnik
Rafał Lewandowski 683zł górnik
Michał Lewandowski 458zł uczciwy_człowiek
Maria Dąbrowska 1334zł górnik
Mariusz Wiśniewski 652zł rolnik
Natalia Kamińska 208zł rolnik
Marianna Szymańska 614zł górnik
Zofia Kaczmarek 1025zł rolnik
Mateusz Grabowski 287zł uczciwy_człowiek
Marcin Wiśniewski 1020zł rolnik
Tadeusz Szymański 782zł rolnik
Ewa Kwiatkowska 840zł rolnik
Paweł Grabowski 705zł uczciwy_człowiek
Józef Wojciechowski 1468zł uczciwy_człowiek
Adam Krawczyk 337zł górnik
Grażyna Kozłowska 439zł uczciwy_człowiek
Maciej Wójcik 820zł górnik
Henryk Wiśniewski 930zł górnik
Zofia Kamińska 1040zł uczciwy_człowiek
Wojciech Kowalski 940zł uczciwy_człowiek
Jerzy Kamiński 340zł rolnik
Jacek Kwiatkowski 1363zł uczciwy_człowiek
Wojciech Kozłowski 1103zł rolnik
Jadwiga Kowalczyk 1337zł rolnik
Marianna Kaczmarek 943zł uczciwy_człowiek
Agnieszka Mazur 1440zł rolnik
Barbara Kowalska 837zł uczciwy_człowiek
Natalia Kamińska 228zł rolnik
Józef Wójcik 1060zł uczciwy_człowiek
Joanna Kozłowska 160zł rolnik
Magdalena Kamińska 864zł rolnik
Mariusz Kowalczyk 1145zł górnik
Grzegorz Wójcik 1172zł uczciwy_człowiek
Janina Kozłowska 946zł rolnik
Rafał Zieliński 1031zł rolnik
Mariusz Jankowski 1363zł górnik
Grzegorz Krawczyk 583zł rolnik
Karolina Kozłowska 905zł górnik
Krzysztof Krawczyk 825zł uczciwy_człowiek
Grzegorz Szymański 1418zł uczciwy_człowiek
Dariusz Kozłowski 1080zł uczciwy_człowiek
Zofia Woźniak 115zł uczciwy_człowiek
Jacek Zieliński 684zł górnik
Jerzy Wojciechowski 839zł uczciwy_człowiek
Zofia Zielińska 626zł uczciwy_człowiek
Jolanta Dąbrowska 249zł uczciwy_człowiek
Tadeusz Lewandowski 1274zł uczciwy_człowiek
Elżbieta Mazur 499zł górnik
Zofia Wiśniewska 792zł górnik
Marcin Mazur 699zł uczciwy_człowiek
Marek Szymański 1399zł rolnik
Jolanta Kaczmarek 309zł uczciwy_człowiek
Mateusz Kamiński 1389zł górnik
Zofia Kwiatkowska 706zł uczciwy_człowiek
Henryk Lewandowski 1086zł uczciwy_człowiek
Agnieszka Kaczmarek 1483zł górnik
Ryszard Kwiatkowski 1394zł rolnik
Kazimierz Grabowski 1069zł rolnik
Andrzej Kowalczyk 526zł rolnik
Marianna Kozłowska 280zł górnik
Jakub Dąbrowski 1148zł rolnik
Joanna Woźniak 969zł rolnik
Mariusz Grabowski 1229zł górnik
Teresa Kaczmarek 142zł górnik
Helena Grabowska 790zł rolnik
Janina Grabowska 220zł rolnik
Maciej Kozłowski 667zł rolnik
Piotr Krawczyk 1457zł uczciwy_człowiek
Mateusz Wojciechowski 723zł uczciwy_człowiek
Magdalena Wójcik 673zł górnik
Monika Piotrowska 725zł górnik
Halina Kamińska 1402zł rolnik
Jan Woźniak 453zł uczciwy_człowiek
Andrzej Zieliński 188zł uczciwy_człowiek
Henryk Dąbrowski 1159zł górnik
Paweł Wójcik 939zł rolnik
Wojciech Kozłowski 1465zł uczciwy_człowiek
Helena Kamińska 469zł rolnik
Barbara Piotrowska 615zł rolnik
Monika Wiśniewska 217zł górnik
Jadwiga Lewandowska 803zł górnik
Henryk Wójcik 923zł górnik
Grzegorz Jankowski 856zł uczciwy_człowiek
Anna Wójcik 103zł rolnik
Kazimierz Dąbrowski 707zł rolnik
Natalia Kaczmarek 1005zł uczciwy_człowiek
Maria Kowalska 786zł górnik
Halina Kowalska 1068zł górnik
Jadwiga Kozłowska 757zł górnik
Małgorzata Kowalczyk 262zł uczciwy_człowiek
Dorota Piotrowska 1143zł uczciwy_człowiek
Maria Krawczyk 542zł rolnik
Aleksandra Grabowska 799zł uczciwy_człowiek
Jakub Kozłowski 876zł rolnik
Zofia Lewandowska 757zł uczciwy_człowiek
Henryk Kwiatkowski 270zł rolnik
Tomasz Grabowski 375zł rolnik
Krystyna Piotrowska 495zł rolnik
Rafał Kowalski 589zł uczciwy_człowiek
Dariusz Grabowski 1460zł rolnik
Mateusz Zieliński 490zł uczciwy_człowiek
Maciej Jankowski 1278zł rolnik
Iwona Mazur 827zł górnik
Jadwiga Woźniak 1249zł uczciwy_człowiek
Barbara Kozłowska 513zł rolnik
Elżbieta Jankowska 1130zł rolnik
Jolanta Wójcik 669zł rolnik
Beata Piotrowska 1391zł rolnik
Mariusz Kwiatkowski 369zł górnik
Jan Nowak 575zł górnik
Henryk Kowalski 619zł uczciwy_człowiek
Adam Mazur 682zł uczciwy_człowiek
Karolina Kowalczyk 990zł rolnik
Iwona Kowalczyk 1194zł uczciwy_człowiek
Piotr Zieliński 770zł górnik
Tadeusz Zieliński 317zł rolnik
Adam Wojciechowski 238zł uczciwy_człowiek
Iwona Jankowska 584zł górnik
Joanna Grabowska 864zł górnik
Monika Zielińska 374zł uczciwy_człowiek
Tadeusz Nowak 1079zł górnik
Halina Wiśniewska 1422zł uczciwy_człowiek
Andrzej Szymański 1462zł uczciwy_człowiek
Jerzy Piotrowski 870zł uczciwy_człowiek
Katarzyna Kozłowska 1211zł rolnik
Karolina Woźniak 340zł uczciwy_człowiek
Krzysztof Woźniak 895zł uczciwy_człowiek
Ryszard Kamiński 1245zł górnik
Dariusz Lewandowski 315zł uczciwy_człowiek
Katarzyna Piotrowska 1037zł rolnik
Paweł Wiśniewski 868zł rolnik
Zbigniew Grabowski 128zł uczciwy_człowiek
Zofia Grabowska 1148zł rolnik
Jakub Kowalczyk 992zł górnik
Monika Szymańska 409zł uczciwy_człowiek
Zofia Jankowska 172zł uczciwy_człowiek
Mateusz Piotrowski 481zł rolnik
Janina Dąbrowska 372zł uczciwy_człowiek
Wojciech Woźniak 669zł uczciwy_człowiek
Henryk Lewandowski 971zł górnik
Halina Mazur 1071zł rolnik
Danuta Kowalska 1054zł uczciwy_człowiek
Dariusz Kowalczyk 236zł rolnik
Jacek Piotrowski 959zł uczciwy_człowiek
Elżbieta Kaczmarek 1251zł uczciwy_człowiek
Jakub Szymański 235zł górnik
Krzysztof Kaczmarek 457zł górnik
Adam Kaczmarek 764zł uczciwy_człowiek
Marcin Jankowski 616zł górnik
Monika Nowak 692zł górnik
Adam Kowalski 1060zł uczciwy_człowiek
Michał Woźniak 199zł rolnik
Marianna Wiśniewska 407zł rolnik
Jerzy Kowalczyk 804zł rolnik
Robert Wojciechowski 808zł uczciwy_człowiek
Marta Kamińska 573zł uczciwy_człowiek
Krystyna Nowak 1246zł uczciwy_człowiek
Krzysztof Wojciechowski 1048zł górnik
Jerzy Kamiński 402zł uczciwy_człowiek
Łukasz Kwiatkowski 747zł górnik
Paweł Woźniak 1311zł rolnik
Zofia Woźniak 1478zł uczciwy_człowiek
Grażyna Wojciechowska 869zł górnik
Józef Grabowski 349zł rolnik
Stanisław Piotrowski 818zł rolnik
Halina Piotrowska 409zł rolnik
Maciej Szymański 1084zł górnik
Adam Mazur 409zł uczciwy_człowiek
Mateusz Jankowski 807zł rolnik
Jan Grabowski 314zł uczciwy_człowiek
Piotr Wojciechowski 1173zł rolnik
Jadwiga Kozłowska 1470zł górnik
Wojciech Szymański 729zł górnik
Natalia Nowak 301zł rolnik
Jadwiga Grabowska 1185zł uczciwy_człowiek
Rafał Kowalski 746zł uczciwy_człowiek
Jacek Mazur 506zł uczciwy_człowiek
Dariusz Wiśniewski 1409zł uczciwy_człowiek
Helena Dąbrowska 273zł górnik
Monika Lewandowska 1054zł uczciwy_człowiek
Karolina Lewandowska 942zł górnik
Marta Mazur 1259zł uczciwy_człowiek
Michał Kowalski 382zł górnik
Jadwiga Krawczyk 1003zł uczciwy_człowiek
Michał Jankowski 1248zł uczciwy_człowiek
Mateusz Dąbrowski 141zł rolnik
Stanisław Wiśniewski 1267zł uczciwy_człowiek
Danuta Lewandowska 936zł uczciwy_człowiek
Jadwiga Dąbrowska 1371zł rolnik
Jakub Woźniak 177zł górnik
Kazimierz Kwiatkowski 1432zł uczciwy_człowiek
Karolina Wojciechowska 733zł rolnik
Danuta Grabowska 577zł uczciwy_człowiek
Mariusz Zieliński 1160zł górnik
Piotr Szymański 729zł rolnik
Marianna Krawczyk 1074zł górnik
Danuta Woźniak 895zł rolnik
Grażyna Kowalska 361zł uczciwy_człowiek
Jerzy Kwiatkowski 529zł górnik
Danuta Kowalska 1395zł rolnik
Helena Kozłowska 335zł uczciwy_człowiek
Beata Lewandowska 431zł górnik
Jacek Kowalczyk 1041zł uczciwy_człowiek
Łukasz Wiśniewski 689zł rolnik
Monika Szymańska 955zł górnik
Krystyna Jankowska 1372zł uczciwy_człowiek
Mariusz Woźniak 1386zł uczciwy_człowiek
Agnieszka Lewandowska 355zł uczciwy_człowiek
Maciej Lewandowski 618zł uczciwy_człowiek
Jacek Grabowski 298zł uczciwy_człowiek
Jakub Szymański 269zł górnik
Tomasz Kaczmarek 1366zł uczciwy_człowiek
Marcin Piotrowski 1321zł rolnik
Dariusz Wójcik 365zł górnik
Aleksandra Wiśniewska 201zł górnik
Mateusz Dąbrowski 1299zł uczciwy_człowiek
Maria Kaczmarek 266zł górnik
Kazimierz Krawczyk 440zł górnik
Helena Kozłowska 764zł górnik
Grzegorz Zieliński 761zł uczciwy_człowiek
Marek Kwiatkowski 199zł rolnik
Maciej Krawczyk 716zł uczciwy_człowiek
Natalia Zielińska 886zł rolnik
Ryszard Mazur 811zł uczciwy_człowiek
Beata Zielińska 1283zł rolnik
Wojciech Lewandowski 1224zł rolnik
Mariusz Kozłowski 121zł rolnik
Maciej Piotrowski 684zł górnik
Jadwiga Lewandowska 565zł rolnik
Kamil Zieliński 1481zł uczciwy_człowiek
Helena Dąbrowska 169zł górnik
Jan Wójcik 155zł uczciwy_człowiek
Grażyna Kaczmarek 347zł górnik
Joanna Piotrowska 744zł uczciwy_człowiek
Zbigniew Kowalski 1491zł górnik
Agnieszka Dąbrowska 195zł górnik
Henryk Kaczmarek 976zł górnik
Krzysztof Grabowski 557zł uczciwy_człowiek
Tadeusz Kaczmarek 1212zł rolnik
Wojciech Szymański 335zł górnik
Rafał Krawczyk 380zł górnik
Elżbieta Kamińska 196zł uczciwy_człowiek
Halina Krawczyk 1068zł górnik
Katarzyna Kowalska 901zł górnik
Monika Dąbrowska 302zł rolnik
Monika Szymańska 1050zł górnik
Tomasz Kozłowski 960zł uczciwy_człowiek
Wojciech Zieliński 1339zł uczciwy_człowiek
Marcin Jankowski 1225zł uczciwy_człowiek
Jacek Wójcik 561zł rolnik
Marianna Kowalczyk 688zł uczciwy_człowiek
Jacek Zieliński 860zł uczciwy_człowiek
Marcin Wojciechowski 1498zł górnik
Józef Lewandowski 802zł górnik
Monika Wojciechowska 787zł uczciwy_człowiek
Aleksandra Kowalska 1420zł górnik
Piotr Lewandowski 915zł górnik
Adam Zieliński 766zł górnik
Ryszard Zieliński 1303zł uczciwy_człowiek
Zofia Piotrowska 992zł uczciwy_człowiek
Jan Piotrowski 581zł uczciwy_człowiek
Marek Kowalski 1409zł uczciwy_człowiek
Marianna Dąbrowska 780zł uczciwy_człowiek
Jacek Mazur 981zł górnik
Jadwiga Kowalska 145zł rolnik
Tadeusz Lewandowski 985zł górnik
Jakub Woźniak 1084zł rolnik
Tadeusz Grabowski 422zł uczciwy_człowiek
Beata Wojciechowska 745zł górnik
Irena Dąbrowska 757zł rolnik
Zbigniew Szymański 1366zł rolnik
Stanisław Kowalczyk 763zł górnik
Kamil Wojciechowski 1452zł uczciwy_człowiek
Beata Lewandowska 1335zł rolnik
Jadwiga Grabowska 659zł rolnik
Krzysztof Kozłowski 1271zł górnik
Marek Grabowski 1099zł górnik
Krystyna Kaczmarek 631zł górnik
Monika Szymańska 946zł uczciwy_człowiek
Zofia Kamińska 185zł górnik
Wojciech Kwiatkowski 1486zł rolnik
Beata Kamińska 909zł górnik
Adam Lewandowski 1450zł uczciwy_człowiek
Robert Wójcik 574zł uczciwy_człowiek
Grażyna Kaczmarek 679zł górnik
Mateusz Nowak 1149zł górnik
Jan Lewandowski 990zł uczciwy_człowiek
Robert Grabowski 449zł rolnik
Dariusz Kowalczyk 1478zł uczciwy_człowiek
Jadwiga Kozłowska 1143zł górnik
Maciej Wojciechowski 100zł górnik
Joanna Dąbrowska 1430zł uczciwy_człowiek
Marianna Dąbrowska 1205zł rolnik
Monika Piotrowska 1313zł górnik
Jolanta Kowalska 1288zł górnik
Jacek Kwiatkowski 545zł górnik
Barbara Lewandowska 1170zł uczciwy_człowiek
Kamil Grabowski 834zł górnik
Krzysztof Kozłowski 196zł rolnik
Agnieszka Nowak 409zł rolnik
Mateusz Kozłowski 1140zł rolnik
Zofia Woźniak 161zł uczciwy_człowiek
Marcin Nowak 1237zł rolnik
Józef Kwiatkowski 406zł rolnik
